URL,Email,SearchTerm,Location,SourceFile
https://www.rutgers.edu/news/launch-rutgers-health-service-corps,megan.schumann@rutgers.edu,breast cancer navigation contact email,Newark,newark_breast_cancer_navigation_contact_email.csv
https://rutgershealth.org/news/rwjbarnabas-health-and-rutgers-cancer-institute-join-university-hospital-grow-oncology-and,patti.zielinski@rutgers.edu,breast cancer navigation contact email,Newark,newark_breast_cancer_navigation_contact_email.csv
https://www.newark.com/contact-us,USAccountsReceivable@newark.com,breast cancer navigation contact email,Newark,newark_breast_cancer_navigation_contact_email.csv
https://www.newark.com/about-us,HRNow.EMEA@Avnet.com,breast cancer navigation contact email,Newark,newark_breast_cancer_navigation_contact_email.csv
https://www.newarkhappening.com/events/calendar/,ask@newarkhappening.com,breast cancer navigation contact email,Newark,newark_breast_cancer_navigation_contact_email.csv
https://staffcouncil.newark.rutgers.edu/breast-cancer-thrivers-meeting-2/,staff.council@newark.rutgers.edu,breast cancer navigation contact email,Newark,newark_breast_cancer_navigation_contact_email.csv
https://acsjournals.onlinelibrary.wiley.com/doi/10.3322/caac.21788,raymond.chan@flinders.edu.au,breast cancer navigation contact email,Baltimore,baltimore_breast_cancer_navigation_contact_email.csv
https://bmsi.org/crucial-catch-day/,lhebert@devaney.net,breast cancer navigation contact email,Baltimore,baltimore_breast_cancer_navigation_contact_email.csv
https://www.uspreventiveservicestaskforce.org/uspstf/recommendation/breast-cancer-screening,newsroom@uspstf.net,breast cancer navigation contact email,Baltimore,baltimore_breast_cancer_navigation_contact_email.csv
https://www.abdominalcancers.org/contact,info@pfccap.org,breast cancer navigation contact email,Baltimore,baltimore_breast_cancer_navigation_contact_email.csv
https://www.filotimo.org.za/f-navigation,evy@filotimo.org.za,breast cancer navigation contact email,Baltimore,baltimore_breast_cancer_navigation_contact_email.csv
https://www.cancercare.org/tagged/young_adults,info@facingourrisk.org,breast cancer navigation contact email,Baltimore,baltimore_breast_cancer_navigation_contact_email.csv
https://www.cancersupportcommunity.org/find-location-near-you,partners@cancersupportcommunity.org,breast cancer navigation contact email,Baltimore,baltimore_breast_cancer_navigation_contact_email.csv
https://smithcenter.org/resources/more-community-resources-links/,info@smithcenter.org,breast cancer navigation contact email,Baltimore,baltimore_breast_cancer_navigation_contact_email.csv
https://pubmed.ncbi.nlm.nih.gov/40671538/,reprints@oup.com,breast cancer navigation contact email,Baltimore,baltimore_breast_cancer_navigation_contact_email.csv
https://www.medschool.umaryland.edu/radonc/locations--contact/,info@mptcproton.com,breast cancer navigation contact email,Baltimore,baltimore_breast_cancer_navigation_contact_email.csv
https://aonnonline.org/articles-and-white-papers/patient-navigation-job-roles-by-levels-of-experience,info@aonnonline.org,breast cancer navigation contact email,Baltimore,baltimore_breast_cancer_navigation_contact_email.csv
https://cancercenter.gwu.edu/patients/patient-caregiver-support,jgelfarb@mfa.gwu.edu,breast cancer navigation contact email,Washington DC,washington_dc_breast_cancer_navigation_contact_email.csv
https://www.va.gov/washington-dc-health-care/events/76974,Sarah.Banks@va.gov,breast cancer navigation contact email,Washington DC,washington_dc_breast_cancer_navigation_contact_email.csv
https://acsjournals.onlinelibrary.wiley.com/doi/10.1002/cncr.35671,Serena_rajabiun@uml.edu,breast cancer navigation contact email,Washington DC,washington_dc_breast_cancer_navigation_contact_email.csv
https://ascopubs.org/doi/10.1200/EDBK_100026,niharika.dixit@ucsf.edu,breast cancer navigation contact email,Washington DC,washington_dc_breast_cancer_navigation_contact_email.csv
https://cancercontroltap.org/gw-cancer-center-patient-navigation-resources/,cancercontrol@gwu.edu,breast cancer navigation contact email,Washington DC,washington_dc_breast_cancer_navigation_contact_email.csv
https://healtheconomicsreview.biomedcentral.com/articles/10.1186/s13561-018-0196-4,chloegerves@gmail.com,breast cancer navigation contact email,Washington DC,washington_dc_breast_cancer_navigation_contact_email.csv
https://www.whitman-walker.org/health-services/womens-health/,rkeita@whitman-walker.org,breast cancer navigation contact email,Washington DC,washington_dc_breast_cancer_navigation_contact_email.csv
https://www.asco.org/posters/POSTER497782,licensing@asco.org,breast cancer navigation contact email,Washington DC,washington_dc_breast_cancer_navigation_contact_email.csv
https://jbrfdc.org/blog-posts/can-we-break-the-cycle-of-cancer-disparities-in-washington-d-c/,info@jbrfdc.org,breast cancer navigation contact email,Washington DC,washington_dc_breast_cancer_navigation_contact_email.csv
https://www.massgeneral.org/community-health/cchi/programs/cancer-patient-navigation,aabdullahi1@mgh.harvard.edu,breast cancer navigation contact email,boston,boston_breast_cancer_navigation_contact_email.csv
https://www.massgeneral.org/cancer-center/treatments-and-services/breast-cancer/triple-negative-breast-cancer,MGHTNBCProgram@mgh.harvard.edu,breast cancer navigation contact email,boston,boston_breast_cancer_navigation_contact_email.csv
https://bmchealthservres.biomedcentral.com/articles/10.1186/s12913-024-11213-7,stephenie.lemon@umassmed.edu,breast cancer navigation contact email,boston,boston_breast_cancer_navigation_contact_email.csv
https://bmchealthservres.biomedcentral.com/articles/10.1186/s12913-022-08090-3,ssloo@bu.edu,breast cancer navigation contact email,boston,boston_breast_cancer_navigation_contact_email.csv
https://ibcic.org/center/dana-farber-cancer-institute-inflammatory-breast-cancer-program/,contact@ibcic.org,breast cancer navigation contact email,boston,boston_breast_cancer_navigation_contact_email.csv
https://fenwayhealth.org/wp-content/uploads/AIOB-26-Audre-Lorde-Cancer-Awareness-Brunch-Resource-Guide-Final-Web.pdf,athene.wilson-glover@codman.org,breast cancer navigation contact email,boston,boston_breast_cancer_navigation_contact_email.csv
https://bmcwomenshealth.biomedcentral.com/articles/10.1186/s12905-022-01610-7,m-simon2@northwestern.edu,breast cancer navigation contact email,boston,boston_breast_cancer_navigation_contact_email.csv
https://hsrc.himmelfarb.gwu.edu/cgi/viewcontent.cgi?article=1466&context=sphhs_epibiostats_facpubs,hsrc@gwu.edu,breast cancer navigation contact email,boston,boston_breast_cancer_navigation_contact_email.csv
https://www.color.com/,support@color.com,breast cancer navigation contact email,boston,boston_breast_cancer_navigation_contact_email.csv
https://pressroom.cancer.org/releases?item=1126,michele.money-carson@cancer.org,breast cancer navigation contact email,boston,boston_breast_cancer_navigation_contact_email.csv
https://www.cambridge.org/core/journals/journal-of-clinical-and-translational-science/article/136-implementing-a-standardized-breast-cancer-patient-navigation-program-to-advance-health-equity-across-the-city-of-boston-challenges-and-opportunities/997FEC28D1D7F4CEA8828E5D9F544EDE,no-reply@cambridge.org,breast cancer navigation contact email,boston,boston_breast_cancer_navigation_contact_email.csv
https://www.boston.gov/,mayor24reply@boston.gov,breast cancer navigation contact email,boston,boston_breast_cancer_navigation_contact_email.csv
https://secure.acsevents.org/site/STR?pg=entry&fr_id=110817,BostonMAStrides@cancer.org,breast cancer navigation contact email,boston,boston_breast_cancer_navigation_contact_email.csv
https://www.govinfo.gov/content/pkg/FR-2024-12-30/pdf/2024-31228.pdf,CDRHProductJurisdiction@fda.hhs.gov,breast cancer navigation contact email,Jersey City,jersey_city_breast_cancer_navigation_contact_email.csv
https://www.margenzahcp.com/support-and-resources/patient-support-groups,medicalinformation@tersera.com,breast cancer navigation contact email,Jersey City,jersey_city_breast_cancer_navigation_contact_email.csv
https://www.nj.com/hudson/2011/10/jersey_city_reading_group_orga.html,ThristyMindsTres@gmail.com,breast cancer navigation contact email,Jersey City,jersey_city_breast_cancer_navigation_contact_email.csv
https://www.gov.je/Leisure/Jersey/pages/profile.aspx,statistics@gov.je,breast cancer navigation contact email,Jersey City,jersey_city_breast_cancer_navigation_contact_email.csv
https://chirurgiequebec.ca/wp-content/uploads/2013/02/Brochure_NAPBC.pdf,tracyb@breastcare.org,breast cancer navigation contact email,Jersey City,jersey_city_breast_cancer_navigation_contact_email.csv
https://www.navigatorcertifications.org/volunteers-needed/,Aerial@Breastcare.org,breast cancer navigation contact email,Jersey City,jersey_city_breast_cancer_navigation_contact_email.csv
https://www.komen.org/financial-assistance-program/,TreatmentAssistance@Komen.org,breast cancer navigation contact email,Philadelphia,philadelphia_breast_cancer_navigation_contact_email.csv
https://cansun.psu.edu/patient-support/,elengeri@phs.psu.edu,breast cancer navigation contact email,Philadelphia,philadelphia_breast_cancer_navigation_contact_email.csv
https://www.inspirahealthnetwork.org/services-treatments/cancer-care/resources-and-support,cancersupportcommunity@ihn.org,breast cancer navigation contact email,Philadelphia,philadelphia_breast_cancer_navigation_contact_email.csv
https://www.houstonmethodist.org/cancer/patient-support/patient-navigator/,akeshavamurthy@houstonmethodist.org,breast cancer navigation contact email,Philadelphia,philadelphia_breast_cancer_navigation_contact_email.csv
https://cancersupportphiladelphia.org/,info@cancersupportphiladelphia.org,breast cancer navigation contact email,Philadelphia,philadelphia_breast_cancer_navigation_contact_email.csv
https://breastfriendsofpa.org/,bfofpa@gmail.com,breast cancer navigation contact email,Philadelphia,philadelphia_breast_cancer_navigation_contact_email.csv
https://secure.acsevents.org/site/STR?pg=entry&fr_id=110852,natalie.rubino@cancer.org,breast cancer navigation contact email,Philadelphia,philadelphia_breast_cancer_navigation_contact_email.csv
https://metrophiladelphia.com/breast-cancer-awareness-month-philadelphia/,turntableyoga@gmail.com,breast cancer navigation contact email,Philadelphia,philadelphia_breast_cancer_navigation_contact_email.csv
https://surgonc.org/fellows/breast-surgical-oncology-fellowship/breast-fellowship-program-list/the-bryn-mawr-hospital/,carterb@mlhs.org,breast cancer navigation contact email,Philadelphia,philadelphia_breast_cancer_navigation_contact_email.csv
https://yourcommunityhospital.com/location/grand-valley-oncology,gvoclinicaltrials@gjhosp.org,breast cancer oncology nurse contact email,New Haven,new_haven_breast_cancer_oncology_nurse_contact_email.csv
https://onf.ons.org/education-hub/oncology-nursing-podcast/episode-362-pharmacology-101-met-inhibitors,pubONSVoice@ons.org,breast cancer oncology nurse contact email,New Haven,new_haven_breast_cancer_oncology_nurse_contact_email.csv
https://clinicaloptions.com/events/her2-pos-mbc-tx-seq/her2-pos-mbc-tx-seq/15494-21615,customersupport@clinicaloptions.com,breast cancer oncology nurse contact email,New Haven,new_haven_breast_cancer_oncology_nurse_contact_email.csv
https://www.accc-cancer.org/acccbuzz/blog-post-template/accc-buzz/2022/11/02/better-supporting-patients-with-hr-her2--breast-cancer,rradwan@accc-cancer.org,breast cancer oncology nurse contact email,New Haven,new_haven_breast_cancer_oncology_nurse_contact_email.csv
https://www.healio.com/news/hematology-oncology/20230426/involving-hospitalists-in-inpatient-care-improves-patient-outcomes-oncologist-experience,kbadelson@mdanderson.org,breast cancer oncology nurse contact email,New Haven,new_haven_breast_cancer_oncology_nurse_contact_email.csv
https://www.uhcw.nhs.uk/download/clientfiles/files/Patient%20Information%20Leaflets/Medicine/Oncology/Open%20access%20follow%20up%20treatment%20for%20primary%20breast%20cancer.pdf,westmidlands@breastcancerhaven.org,breast cancer oncology nurse contact email,New Haven,new_haven_breast_cancer_oncology_nurse_contact_email.csv
https://bmccancer.biomedcentral.com/articles/10.1186/s12885-024-12585-z,marie-pascale.pomey@umontreal.ca,breast cancer oncology nurse contact email,New Haven,new_haven_breast_cancer_oncology_nurse_contact_email.csv
https://www.onfgivesback.org/sites/default/files/2024-10/2024-2027%20ONS%20Research%20Agenda%20Priorities.pdf,mkimbrel@onfgivesback.org,breast cancer oncology nurse contact email,New Haven,new_haven_breast_cancer_oncology_nurse_contact_email.csv
https://www.cancerresearchuk.org/about-cancer/coping/family-friends-caregivers/how-support-someone-with-cancer,patientinformation@cancer.org.uk,breast cancer oncology nurse contact email,New Haven,new_haven_breast_cancer_oncology_nurse_contact_email.csv
https://nsbreastscreening.ca/sites/default/files/2024-01/32077-understanding-treatment-for-breast-cancer-EN.pdf,info@cis.cancer.ca,breast cancer oncology nurse contact email,New Haven,new_haven_breast_cancer_oncology_nurse_contact_email.csv
https://pubmed.ncbi.nlm.nih.gov/38059798/,journals.permissions@oup.com,breast cancer oncology nurse contact email,New Haven,new_haven_breast_cancer_oncology_nurse_contact_email.csv
https://www.op.nysed.gov/professions/registered-professional-nursing/practice-information-for-nursing,nursebd@nysed.gov,breast cancer oncology nurse contact email,New York City,new_york_city_breast_cancer_oncology_nurse_contact_email.csv
https://weillcornell.org/news/finding-support-after-a-breast-cancer-diagnosis,cal9064@nyp.org,breast cancer oncology nurse contact email,New York City,new_york_city_breast_cancer_oncology_nurse_contact_email.csv
https://www.accc-cancer.org/state-societies/new-york/membership-benefits/become-a-member,ossmembership@accc-cancer.org,breast cancer oncology nurse contact email,New York City,new_york_city_breast_cancer_oncology_nurse_contact_email.csv
https://nycancer.navigatingcare.com/,support@navigatingcare.com,breast cancer oncology nurse contact email,New York City,new_york_city_breast_cancer_oncology_nurse_contact_email.csv
https://stanfordhealthcare.org/medical-clinics/breast-cancer-program-palo-alto.html,ReferralCenter@stanfordhealthcare.org,breast cancer oncology nurse contact email,New York City,new_york_city_breast_cancer_oncology_nurse_contact_email.csv
https://www.uhnj.org/university-hospital-announces-new-partner-for-mobile-mammography-unit/,media@uhnj.org,breast cancer oncology nurse contact email,Newark,newark_breast_cancer_oncology_nurse_contact_email.csv
https://www.tsa.gov/contact/customer-service,cbp.goes.support@dhs.gov,breast cancer oncology nurse contact email,Newark,newark_breast_cancer_oncology_nurse_contact_email.csv
https://www.oncologynurseadvisor.com/home/clinical-trials/breast-cancer-clinical-trials/clinical-trial-statins-and-breast-cancer-biomarkers/,Cheryl.Lin@ucsfmedctr.org,breast cancer oncology nurse contact email,Newark,newark_breast_cancer_oncology_nurse_contact_email.csv
https://www.sfh-tr.nhs.uk/media/fyckntva/pil202508-02-oafbc-open-access-follow-up-after-treatment-for-breast-cancer-booklet.pdf,lateeffects@nuh.nhs.uk,breast cancer oncology nurse contact email,Newark,newark_breast_cancer_oncology_nurse_contact_email.csv
https://ebooks.ons.org/system/files/journal-article-pdfs/ShadyJune2025CJON.pdf,pubpermissions@ons.org,breast cancer oncology nurse contact email,Newark,newark_breast_cancer_oncology_nurse_contact_email.csv
http://www1.udel.edu/PR/UDaily/2005/mar/klemm082405.html,klemmpa@udel.edu,breast cancer oncology nurse contact email,Newark,newark_breast_cancer_oncology_nurse_contact_email.csv
https://www.rogelcancercenter.org/files/survivorship-perspectives-and-advocacy.pdf,ssilver@canceradvocacy.com,breast cancer oncology nurse contact email,Newark,newark_breast_cancer_oncology_nurse_contact_email.csv
https://www.holyname.org/,info@holyname.org,breast cancer oncology nurse contact email,Newark,newark_breast_cancer_oncology_nurse_contact_email.csv
https://www.nj.gov/health/ces/njccr/NJCommissiononCancerResearchReport2021.pdf,shenzh@cinj.rutgers.edu,breast cancer oncology nurse contact email,Newark,newark_breast_cancer_oncology_nurse_contact_email.csv
https://abs.amegroups.org/article/view/6787/html,abs@amegroups.com,breast cancer oncology nurse contact email,Newark,newark_breast_cancer_oncology_nurse_contact_email.csv
https://nursing.camden.rutgers.edu/sites/default/files/2024-11/CV%20Jerome-D%27Emilia%2C%20B.%202023.pdf,bjdem@camden.rutgers.edu,breast cancer oncology nurse contact email,Newark,newark_breast_cancer_oncology_nurse_contact_email.csv
https://www.alvitacare.com/our-services/cancer-care/,vasb@nyivgnpner.pbz,breast cancer oncology nurse contact email,Newark,newark_breast_cancer_oncology_nurse_contact_email.csv
https://clinicaltrials.gov/study/NCT05812807,Sara_Tolaney@dfci.harvard.edu,breast cancer oncology nurse contact email,Newark,newark_breast_cancer_oncology_nurse_contact_email.csv
https://www.scirp.org/journal/paperinformation?paperid=50893,customer@scirp.org,breast cancer oncology nurse contact email,Newark,newark_breast_cancer_oncology_nurse_contact_email.csv
https://apponcologysummit.org/appos-baltimore-advanced-practice-providers-oncology-summit/,info@horizoncme.com,breast cancer oncology nurse contact email,Baltimore,baltimore_breast_cancer_oncology_nurse_contact_email.csv
https://jtd.amegroups.org/article/view/7590/html,jtd@amepc.org,breast cancer oncology nurse contact email,Baltimore,baltimore_breast_cancer_oncology_nurse_contact_email.csv
https://www.va.gov/maryland-health-care/contact-us/,virtualhelpdesk@va.gov,breast cancer oncology nurse contact email,Baltimore,baltimore_breast_cancer_oncology_nurse_contact_email.csv
https://www.mdanderson.org/research/departments-labs-institutes/departments-divisions/breast-medical-oncology.html,ABCProgram@mdanderson.org,breast cancer oncology nurse contact email,Washington DC,washington_dc_breast_cancer_oncology_nurse_contact_email.csv
https://southlake.ca/patient-care-program/cancer/,icsregional@southlake.ca,breast cancer oncology nurse contact email,Washington DC,washington_dc_breast_cancer_oncology_nurse_contact_email.csv
https://www.cdc.gov/cancer/breast/pdf/acbcyw_roster_december2016.pdf,ahpartridge@partners.org,breast cancer oncology nurse contact email,boston,boston_breast_cancer_oncology_nurse_contact_email.csv
https://landmarkmedical.org/our-services/cancer-care/,lcaheestevens@primehealthcare.com,breast cancer oncology nurse contact email,boston,boston_breast_cancer_oncology_nurse_contact_email.csv
https://www.bostonons.org/,BonsSocialMedia@gmail.com,breast cancer oncology nurse contact email,boston,boston_breast_cancer_oncology_nurse_contact_email.csv
https://asteracancercare.org/media/assets/ASTERA_NWSLTR_1Qtr22_FINAL_WEB_1.pdf,palliative@asterahealthcare.org,breast cancer oncology nurse contact email,Jersey City,jersey_city_breast_cancer_oncology_nurse_contact_email.csv
https://mbcn.org/in-person-support-groups-for-metastatic-breat-cancer/,MBG1045@verizon.net,breast cancer oncology nurse contact email,Jersey City,jersey_city_breast_cancer_oncology_nurse_contact_email.csv
https://health.ucsd.edu/globalassets/content/for-health-care-professionals/nursing/nursing-journals/nursingjournalwinter08.pdf,lcortimiglia@ucsd.edu,breast cancer oncology nurse contact email,Jersey City,jersey_city_breast_cancer_oncology_nurse_contact_email.csv
https://www.jersey.com/things-to-do/attractions/,info@jersey.com,breast cancer oncology nurse contact email,Jersey City,jersey_city_breast_cancer_oncology_nurse_contact_email.csv
https://www.oncologynurseadvisor.com/wp-content/uploads/sites/13/2019/01/ona_forum0810_3724.pdf,editor.ona@haymarketmedia.com,breast cancer oncology nurse contact email,Philadelphia,philadelphia_breast_cancer_oncology_nurse_contact_email.csv
https://www.oncc.org/,oncc@oncc.org,breast cancer oncology nurse contact email,Philadelphia,philadelphia_breast_cancer_oncology_nurse_contact_email.csv
https://www.nature.com/articles/6601073,Bob.Haward@nycris.leedsth.nhs.uk,breast cancer oncology nurse contact email,Philadelphia,philadelphia_breast_cancer_oncology_nurse_contact_email.csv
https://www.ynhh.org/smilow/contact,canceranswers@yale.edu,breast cancer oncologist contact email,New Haven,new_haven_breast_cancer_oncologist_contact_email.csv
https://surgonc.org/fellows/breast-surgical-oncology-fellowship/breast-fellowship-program-list/yale-university-interdisciplinary-breast-fellowship-program/,rachel.greenup@yale.edu,breast cancer oncologist contact email,New Haven,new_haven_breast_cancer_oncologist_contact_email.csv
https://www.fda.gov/media/170263/download,nv2379@cumc.columbia.edu,breast cancer oncologist contact email,New Haven,new_haven_breast_cancer_oncologist_contact_email.csv
https://www.annalsofoncology.org/cms/10.1016/j.annonc.2023.11.016/attachment/a1223b0f-a9d6-4097-814e-2e2f89cbe7e1/mmc1.docx,j.smith@mail.com,breast cancer oncologist contact email,New Haven,new_haven_breast_cancer_oncologist_contact_email.csv
https://www.mpbcalliance.org/knowledgeable-doctors/,info@mpbcproject.org,breast cancer oncologist contact email,New York City,new_york_city_breast_cancer_oncologist_contact_email.csv
https://www.komen.org/breast-cancer/treatment/getting-quality-care/selecting-a-physician/,info@komen.org,breast cancer oncologist contact email,New York City,new_york_city_breast_cancer_oncologist_contact_email.csv
https://lobularbreastcancer.org/,info@lobularbreastcancer.org,breast cancer oncologist contact email,New York City,new_york_city_breast_cancer_oncologist_contact_email.csv
https://icahn.mssm.edu/research/tisch,christine.ponder@mssm.edu,breast cancer oncologist contact email,New York City,new_york_city_breast_cancer_oncologist_contact_email.csv
https://www.ucsfhealth.org/clinics/breast-care-center,referral.center@ucsf.edu,breast cancer oncologist contact email,New York City,new_york_city_breast_cancer_oncologist_contact_email.csv
https://sabcs.org/,sabcs@uthscsa.edu,breast cancer oncologist contact email,New York City,new_york_city_breast_cancer_oncologist_contact_email.csv
https://insight.jci.org/articles/view/126518,zwang@houstonmethodist.org,breast cancer oncologist contact email,Newark,newark_breast_cancer_oncologist_contact_email.csv
https://delawaresocietyforclinicaloncology.wildapricot.org/event-3030831,Megan.Hayes@medsocdel.org,breast cancer oncologist contact email,Newark,newark_breast_cancer_oncologist_contact_email.csv
https://clinicaltrials.gov/study/NCT04852887,langerj@nrgoncology.org,breast cancer oncologist contact email,Newark,newark_breast_cancer_oncologist_contact_email.csv
https://jobcenter.hematology.org/job/14797,Henry.Fishbein@rwjbh.org,breast cancer oncologist contact email,Newark,newark_breast_cancer_oncologist_contact_email.csv
https://oncology.wustl.edu/people/foluso-o-bisi-ademuyiwa-md-mph-msci/,abigayl@wustl.edu,breast cancer oncologist contact email,Baltimore,baltimore_breast_cancer_oncologist_contact_email.csv
https://pmc.ncbi.nlm.nih.gov/articles/PMC3545667/,tsmit136@jhmi.edu,breast cancer oncologist contact email,Baltimore,baltimore_breast_cancer_oncologist_contact_email.csv
https://www.nejm.org/doi/full/10.1056/NEJMoa2212856,reprints@nejm.org,breast cancer oncologist contact email,Baltimore,baltimore_breast_cancer_oncologist_contact_email.csv
https://www.nki.nl/research/find-a-researcher/groupleaders/marleen-kok,communicatie@nki.nl,breast cancer oncologist contact email,Baltimore,baltimore_breast_cancer_oncologist_contact_email.csv
https://insight.jci.org/articles/view/170105,ambss@mail.nih.gov,breast cancer oncologist contact email,Baltimore,baltimore_breast_cancer_oncologist_contact_email.csv
https://www.fredhutch.org/en.html,obliteride@fredhutch.org,breast cancer oncologist contact email,Washington DC,washington_dc_breast_cancer_oncologist_contact_email.csv
https://profiles.ucsf.edu/laura.esserman,laura.esserman@ucsf.edu,breast cancer oncologist contact email,Washington DC,washington_dc_breast_cancer_oncologist_contact_email.csv
https://www.ipsos.com/sites/default/files/ct/news/documents/2024-02/Metastatic%20Breast%20Cancer-%20Topline.pdf,matthew.cromley@ipsos.com,breast cancer oncologist contact email,Washington DC,washington_dc_breast_cancer_oncologist_contact_email.csv
https://en.wikipedia.org/wiki/Washington_(state),cite_note-Symbols@WA.gov,breast cancer oncologist contact email,Washington DC,washington_dc_breast_cancer_oncologist_contact_email.csv
https://stateofwatourism.com/,tourisminfo@stateofwatourism.com,breast cancer oncologist contact email,Washington DC,washington_dc_breast_cancer_oncologist_contact_email.csv
https://surgonc.org/fellows/breast-surgical-oncology-fellowship/breast-fellowship-program-list/massachusetts-general-hospital-dana-farber-cancer-institute-brigham-and-womens-hospital/,MSPECHT@mgh.harvard.edu,breast cancer oncologist contact email,boston,boston_breast_cancer_oncologist_contact_email.csv
https://www.discoverbrigham.org/bri/centers/cancer/,bwhbri@partners.org,breast cancer oncologist contact email,boston,boston_breast_cancer_oncologist_contact_email.csv
https://career-dev.mdlinx.com/oncology/career/job-listing.cfm/1171300/Breast-Oncologist-job-in-Boston-MA,Ian.McCarthy@tuftsmedicine.org,breast cancer oncologist contact email,boston,boston_breast_cancer_oncologist_contact_email.csv
https://www.healio.com/news/hematology-oncology/20210128/mammography-guidelines-for-older-breast-cancer-survivors-emphasize-individualized-approach,rafreedman@partners.org,breast cancer oncologist contact email,boston,boston_breast_cancer_oncologist_contact_email.csv
https://researchers.mgh.harvard.edu/profile/503556/Beverly-Moy,bmoy@mgh.harvard.edu,breast cancer oncologist contact email,boston,boston_breast_cancer_oncologist_contact_email.csv
https://dctd.cancer.gov/research/spores/state/dana-farber-harvard-breast,kornelia_polyak@dfci.harvard.edu,breast cancer oncologist contact email,boston,boston_breast_cancer_oncologist_contact_email.csv
https://cinj.org/director-oncology-services-northern-region-george-raptis,krista.didzbalis@rutgers.edu,breast cancer oncologist contact email,Jersey City,jersey_city_breast_cancer_oncologist_contact_email.csv
https://ecog-acrin.org/clinical-trials/ea1181-compassher2-pcr-breast-cancer/,AKPAMC.OncologyResearchSupport@providence.org,breast cancer oncologist contact email,Jersey City,jersey_city_breast_cancer_oncologist_contact_email.csv
https://surgonc.org/fellows/breast-surgical-oncology-fellowship/breast-fellowship-program-list/fox-chase-cancer-center/,Angela.Knauss@tuhs.temple.edu,breast cancer oncologist contact email,Philadelphia,philadelphia_breast_cancer_oncologist_contact_email.csv
https://www.pcom.edu/campuses/philadelphia-campus/news-and-events/pcom-news/breast-cancer-surgeon-monique-gary-do-receives-certificate-of-honor.html,communications@pcom.edu,breast cancer oncologist contact email,Philadelphia,philadelphia_breast_cancer_oncologist_contact_email.csv
https://www.mskcc.org/cancer-care/doctors/monica-morrow,ecoi@mskcc.org,breast cancer oncologist contact email,Philadelphia,philadelphia_breast_cancer_oncologist_contact_email.csv
https://ccr.cancer.gov/staff-directory/steven-a-rosenberg,SAR@nih.gov,breast cancer oncologist contact email,Philadelphia,philadelphia_breast_cancer_oncologist_contact_email.csv
https://www.mdanderson.org/education-training/clinical-training/graduate-medical-education/residencies-fellowships/breast-surgical-oncology.html,mymelas@mdanderson.org,breast cancer oncologist contact email,Philadelphia,philadelphia_breast_cancer_oncologist_contact_email.csv
https://www.cancercare.org/contact/connecticut,mgonzalez@cancercare.org,breast cancer survivor community contact email,New Haven,new_haven_breast_cancer_survivor_community_contact_email.csv
https://www.komen.org/community/new-england/connecticut/,nengvolunteer@komen.org,breast cancer survivor community contact email,New Haven,new_haven_breast_cancer_survivor_community_contact_email.csv
https://www.housedems.ct.gov/candelaria/breast-cancer-awareness-early-voting-and-more,Juan.Candelaria@cga.ct.gov,breast cancer survivor community contact email,New Haven,new_haven_breast_cancer_survivor_community_contact_email.csv
http://bayhf.convio.net/site/DocServer/ROH_Pt_Ed_Resouce_List.pdf?docID=363,info@thrivetogether.org,breast cancer survivor community contact email,New Haven,new_haven_breast_cancer_survivor_community_contact_email.csv
https://breastfriendsfund.org/,bff@breastfriendsfund.org,breast cancer survivor community contact email,New Haven,new_haven_breast_cancer_survivor_community_contact_email.csv
https://www.sbi-online.org/,info@sbi-online.org,breast cancer survivor community contact email,New Haven,new_haven_breast_cancer_survivor_community_contact_email.csv
https://pa-nh.org/summer-is-here-greetings-from-project-access-new-haven/,info@pa-nh.org,breast cancer survivor community contact email,New Haven,new_haven_breast_cancer_survivor_community_contact_email.csv
https://cancer.wisc.edu/research/bcran/,afowler@wisc.edu,breast cancer survivor community contact email,New Haven,new_haven_breast_cancer_survivor_community_contact_email.csv
https://www.womans.org/services/cancer/survivorship-support/groups-events,Robin.maggio@womans.org,breast cancer survivor community contact email,New Haven,new_haven_breast_cancer_survivor_community_contact_email.csv
https://www.sistersnetworkinc.org/mission.html,infonet@sistersnetworkinc.org,breast cancer survivor community contact email,New Haven,new_haven_breast_cancer_survivor_community_contact_email.csv
https://www.vbcf.org/find-a-support-group/,freda.wilkins@vcuhealth.org,breast cancer survivor community contact email,New Haven,new_haven_breast_cancer_survivor_community_contact_email.csv
https://www.yorkshirecancercommunity.co.uk/breast-cancer/,info@breastcancersupport-brigg.org.uk,breast cancer survivor community contact email,New Haven,new_haven_breast_cancer_survivor_community_contact_email.csv
https://www.womenandinfants.org/patient-resources/support-groups,nkendall@wihri.org,breast cancer survivor community contact email,New Haven,new_haven_breast_cancer_survivor_community_contact_email.csv
https://www.wakehealth.edu/locations/facilities/comprehensive-cancer-center/cancer-patient-support-program,lseigent@wakehealth.edu,breast cancer survivor community contact email,New Haven,new_haven_breast_cancer_survivor_community_contact_email.csv
https://celbrea.com/the-power-of-a-community-of-support-when-fighting-breast-cancer/,support@celbrea.com,breast cancer survivor community contact email,New Haven,new_haven_breast_cancer_survivor_community_contact_email.csv
https://cancerresourceguidencf.org/support-groups/,ncfcancercontrol@wellflorida.org,breast cancer survivor community contact email,New Haven,new_haven_breast_cancer_survivor_community_contact_email.csv
